id,name,open,labeled,commented,closed
MDU6SXNzdWUxNzE0NzYxMQ==,https://github.com/cucumber/cucumber-ruby-core/issues/17,2013-07-24T09:38:06Z,,2018-10-24T23:22:01Z,2013-07-24T10:23:12Z
MDU6SXNzdWUxNzQwMTMyNg==,https://github.com/cucumber/cucumber-ruby-core/issues/18,2013-07-30T15:13:02Z,,2018-10-24T23:21:55Z,2013-08-02T13:57Z
MDU6SXNzdWUxNzU2MTM1NA==,https://github.com/cucumber/cucumber-ruby-core/issues/19,2013-08-02T13:57:40Z,,2018-10-24T23:21:53Z,2013-08-02T15:55:07Z
MDU6SXNzdWUxNzU4MDEzNA==,https://github.com/cucumber/cucumber-ruby-core/issues/20,2013-08-02T20:36:50Z,,2018-10-24T22:21:41Z,2016-07-02T12:20:07Z
MDU6SXNzdWUxNzU4MDI2OA==,https://github.com/cucumber/cucumber-ruby-core/issues/21,2013-08-02T20:40:01Z,,2018-10-24T23:21:43Z,2013-10-16T21:27:18Z
MDU6SXNzdWUxODM0Njc2Mw==,https://github.com/cucumber/cucumber-ruby-core/issues/22,2013-08-21T10:37:11Z,2017-11-08T09:43:32Z,2018-11-15T10:51:39Z,2017-11-15T10:23:11Z
MDU6SXNzdWUxODQ3NzEwMQ==,https://github.com/cucumber/cucumber-ruby-core/issues/23,2013-08-23T15:44:37Z,,2018-10-24T22:21:39Z,2016-07-02T12:22:16Z
MDU6SXNzdWUxOTQ0MTU2MA==,https://github.com/cucumber/cucumber-ruby-core/issues/25,2013-09-13T10:51:39Z,,2018-10-24T22:22:03Z,2015-02-13T16:30:47Z
MDU6SXNzdWUyMDI1NzE2Mw==,https://github.com/cucumber/cucumber-ruby-core/issues/26,2013-09-30T11:46:41Z,,2018-10-24T23:21:35Z,2014-01-12T10:06:52Z
MDU6SXNzdWUyMDM4MzgyMw==,https://github.com/cucumber/cucumber-ruby-core/issues/28,2013-10-02T09:39:58Z,,2018-10-24T23:21:47Z,2013-10-05T14:47:21Z
MDU6SXNzdWUyMDM4NjY4MA==,https://github.com/cucumber/cucumber-ruby-core/issues/29,2013-10-02T10:43:31Z,2014-06-13T10:14:03Z,2018-10-24T22:22:05Z,2015-02-13T16:30:24Z
MDU6SXNzdWUyMDQ0OTc4Nw==,https://github.com/cucumber/cucumber-ruby-core/issues/30,2013-10-03T12:04:42Z,,2018-10-24T23:21:49Z,2013-10-03T12:32:38Z
MDU6SXNzdWUyMDc1ODIwNA==,https://github.com/cucumber/cucumber-ruby-core/issues/32,2013-10-09T17:41:56Z,2014-06-13T10:14:03Z,2018-10-24T22:21:43Z,2016-07-02T12:19:14Z
MDU6SXNzdWUyMDc1ODIxNw==,https://github.com/cucumber/cucumber-ruby-core/issues/33,2013-10-09T17:42:04Z,,2018-10-24T23:21:41Z,2013-10-21T21:06:32Z
MDU6SXNzdWUyMjYxMzE1NA==,https://github.com/cucumber/cucumber-ruby-core/issues/37,2013-11-13T18:52:16Z,,2018-10-24T23:21:37Z,2013-11-13T18:55:06Z
MDU6SXNzdWUyNDkwNTU3MA==,https://github.com/cucumber/cucumber-ruby-core/issues/40,2013-12-30T23:21:19Z,,2018-10-24T23:21:33Z,2014-01-14T10:57:09Z
MDU6SXNzdWUyNTMxODc2NQ==,https://github.com/cucumber/cucumber-ruby-core/issues/41,2014-01-09T13:27:19Z,,2018-10-24T22:22:21Z,2014-08-25T16:09:37Z
MDU6SXNzdWUyNTY2NzA2NA==,https://github.com/cucumber/cucumber-ruby-core/issues/45,2014-01-15T17:52:53Z,,2018-10-24T23:21:31Z,2014-01-16T06:39:34Z
MDU6SXNzdWUyNTY2NzE0MA==,https://github.com/cucumber/cucumber-ruby-core/issues/46,2014-01-15T17:53:51Z,2017-11-26T19:37:55Z,2018-12-03T20:07:28Z,2017-12-03T19:52:04Z
MDU6SXNzdWUyNTcyMzM4OQ==,https://github.com/cucumber/cucumber-ruby-core/issues/50,2014-01-16T13:05:23Z,,2018-10-24T23:21:29Z,2014-01-17T00:25:49Z
MDU6SXNzdWUyNzQ2MjIxMw==,https://github.com/cucumber/cucumber-ruby-core/issues/52,2014-02-12T19:34:11Z,,2018-10-24T23:21:27Z,2014-02-12T22:21:32Z
MDU6SXNzdWUyNzQ2MjI2Mw==,https://github.com/cucumber/cucumber-ruby-core/issues/53,2014-02-12T19:34:55Z,2017-11-08T09:43:31Z,2018-11-15T10:51:36Z,2017-11-15T10:23:12Z
MDU6SXNzdWUyNzUxMTIyNA==,https://github.com/cucumber/cucumber-ruby-core/issues/54,2014-02-13T11:28:04Z,2014-02-13T11:28:04Z,2018-10-24T22:22:25Z,2014-02-25T11:34:47Z
MDU6SXNzdWUyOTU4MTUyMw==,https://github.com/cucumber/cucumber-ruby-core/issues/55,2014-03-17T17:34:22Z,2014-03-17T17:34:22Z,2018-10-24T22:22:23Z,2014-06-13T10:11:52Z
MDU6SXNzdWU0MTYzODk2NA==,https://github.com/cucumber/cucumber-ruby-core/issues/62,2014-09-01T13:49:08Z,,2018-10-24T22:22:17Z,2014-09-12T17:40:31Z
MDU6SXNzdWU0MTk3Nzc2OQ==,https://github.com/cucumber/cucumber-ruby-core/issues/64,2014-09-04T19:51:08Z,2014-09-04T19:51:08Z,2018-10-24T22:22:15Z,2014-09-17T19:23:22Z
MDU6SXNzdWU0MjM1NzI0MA==,https://github.com/cucumber/cucumber-ruby-core/issues/66,2014-09-09T22:08:52Z,,2018-10-24T22:22:19Z,2014-09-11T00:40:07Z
MDU6SXNzdWU0NTYxMjU5MQ==,https://github.com/cucumber/cucumber-ruby-core/issues/72,2014-10-13T06:39:34Z,,2018-10-24T22:22:13Z,2014-10-14T18:50:19Z
MDU6SXNzdWU0NTYyNTE2OA==,https://github.com/cucumber/cucumber-ruby-core/issues/73,2014-10-13T09:45:45Z,,2018-10-24T22:22:09Z,2014-10-14T20:04:15Z
MDU6SXNzdWU1MjM1NzQ5MQ==,https://github.com/cucumber/cucumber-ruby-core/issues/78,2014-12-18T12:16:15Z,,2018-10-24T22:22:11Z,2014-12-19T14:06:26Z
MDU6SXNzdWU1MjYwMDk4NA==,https://github.com/cucumber/cucumber-ruby-core/issues/80,2014-12-21T17:34:20Z,,2018-10-24T22:22:07Z,2015-02-13T16:30Z
MDU6SXNzdWU1NDMzMTMyMg==,https://github.com/cucumber/cucumber-ruby-core/issues/81,2015-01-14T14:59:11Z,2017-11-08T09:43:25Z,2018-11-15T10:51:26Z,2017-11-15T10:23:18Z
MDU6SXNzdWU2MTA1MDE3OA==,https://github.com/cucumber/cucumber-ruby-core/issues/83,2015-03-13T12:09:05Z,,2018-10-24T22:22:02Z,2015-03-15T09:08:32Z
MDU6SXNzdWU2NTA4Mzk4Ng==,https://github.com/cucumber/cucumber-ruby-core/issues/84,2015-03-29T18:31:16Z,,2018-10-24T22:21:59Z,2015-04-03T17:56:03Z
MDU6SXNzdWU2NTYzODQ4Mw==,https://github.com/cucumber/cucumber-ruby-core/issues/85,2015-04-01T09:03:50Z,2017-11-08T09:43:30Z,2018-11-15T10:51:35Z,2017-11-15T10:23:14Z
MDU6SXNzdWU2Njg0Mjc0OQ==,https://github.com/cucumber/cucumber-ruby-core/issues/86,2015-04-07T09:55:56Z,,2018-10-24T22:21:27Z,2017-09-27T18:49:15Z
MDU6SXNzdWU3MDY1MjI5MA==,https://github.com/cucumber/cucumber-ruby-core/issues/87,2015-04-24T10:30:54Z,,2018-10-24T22:21:57Z,2015-07-22T09:10Z
MDU6SXNzdWU3OTUwMjI0Mg==,https://github.com/cucumber/cucumber-ruby-core/issues/91,2015-05-22T15:43:09Z,,2018-10-24T22:21:47Z,2016-02-16T13:19:31Z
MDU6SXNzdWU5OTE0NTIxMQ==,https://github.com/cucumber/cucumber-ruby-core/issues/95,2015-08-05T07:52:41Z,,2018-10-24T22:21:55Z,2015-08-27T19:28:20Z
MDU6SXNzdWUxMjE3NjM1MTE=,https://github.com/cucumber/cucumber-ruby-core/issues/97,2015-12-11T18:18:57Z,,2018-10-24T22:21:53Z,2015-12-17T13:02:20Z
MDU6SXNzdWUxMjQ0NzUyNDQ=,https://github.com/cucumber/cucumber-ruby-core/issues/101,2015-12-31T14:19:37Z,,2018-10-24T22:21:45Z,2016-02-17T08:14:19Z
MDU6SXNzdWUxMjcyMTA4MzU=,https://github.com/cucumber/cucumber-ruby-core/issues/102,2016-01-18T11:49:31Z,,2018-10-24T22:21:51Z,2016-01-18T20:57Z
MDU6SXNzdWUxMjg2MjM5Njc=,https://github.com/cucumber/cucumber-ruby-core/issues/104,2016-01-25T20:00:04Z,,2018-10-24T22:21:49Z,2016-01-26T18:00:22Z
MDU6SXNzdWUxNTg3NTA0MDc=,https://github.com/cucumber/cucumber-ruby-core/issues/108,2016-06-06T19:04:29Z,2017-11-08T09:43:29Z,2018-11-15T10:51:33Z,2017-11-15T10:23:15Z
MDU6SXNzdWUxNTk3MzMxMjE=,https://github.com/cucumber/cucumber-ruby-core/issues/109,2016-06-10T22:10:15Z,,2018-10-24T22:21:37Z,2016-07-03T07:51:28Z
MDU6SXNzdWUxNjc4OTIwMzU=,https://github.com/cucumber/cucumber-ruby-core/issues/113,2016-07-27T16:03:04Z,,2018-10-24T22:21:35Z,2016-08-05T11:29:20Z
MDU6SXNzdWUxODMxNDI0ODU=,https://github.com/cucumber/cucumber-ruby-core/issues/115,2016-10-14T20:24:07Z,,2018-10-24T22:21:31Z,2017-06-24T16:50:25Z
MDU6SXNzdWUxOTg4NDEwNjU=,https://github.com/cucumber/cucumber-ruby-core/issues/119,2017-01-04T23:50:53Z,2019-01-19T02:56:44Z,2020-01-31T19:57:20Z,2019-01-31T16:59:35Z
MDU6SXNzdWUyMDIxNjU2NjU=,https://github.com/cucumber/cucumber-ruby-core/issues/121,2017-01-20T15:20:21Z,2017-11-08T09:43:26Z,2018-11-15T10:51:28Z,2017-11-15T10:23:17Z
MDU6SXNzdWUyMTg0ODUxMDA=,https://github.com/cucumber/cucumber-ruby-core/issues/127,2017-03-31T12:16:43Z,2017-11-08T09:43:27Z,2018-11-15T10:51:31Z,2017-11-15T10:23:16Z
MDU6SXNzdWUyMjg5NDQ2MjU=,https://github.com/cucumber/cucumber-ruby-core/issues/128,2017-05-16T07:54:17Z,2018-01-07T11:56:33Z,2019-01-07T19:18:30Z,2018-01-07T18:38:16Z
MDU6SXNzdWUyMzY5MzgxMTg=,https://github.com/cucumber/cucumber-ruby-core/issues/133,2017-06-19T15:54:15Z,,2018-10-24T22:21:33Z,2017-06-19T16:03:47Z
MDU6SXNzdWUyODY1OTA3Mjg=,https://github.com/cucumber/cucumber-ruby-core/issues/149,2018-01-07T19:01:03Z,2018-03-15T18:50:04Z,2019-07-08T21:47:39Z,2018-07-08T18:40:41Z
MDU6SXNzdWUzMDM2MTI4MzU=,https://github.com/cucumber/cucumber-ruby-core/issues/151,2018-03-08T20:03:14Z,,2019-03-08T21:34:12Z,2018-03-08T20:42:06Z
MDU6SXNzdWUzMTM5MzAxOTk=,https://github.com/cucumber/cucumber-ruby-core/issues/153,2018-04-13T00:24Z,2018-10-09T22:14:07Z,2019-10-16T23:13:33Z,2018-10-16T22:14:27Z
MDU6SXNzdWUzNjI5ODMyMDI=,https://github.com/cucumber/cucumber-ruby-core/issues/160,2018-09-23T22:29:05Z,,2019-09-24T09:13:34Z,2018-09-24T09:10:27Z
MDU6SXNzdWU1MTkwMjA5NzA=,https://github.com/cucumber/cucumber-ruby-core/issues/182,2019-11-07T03:40:39Z,2020-01-06T08:09:25Z,2020-01-13T15:17:43Z,2020-01-13T15:17:43Z
MDU6SXNzdWU1NDU2MTAzMzU=,https://github.com/cucumber/cucumber-ruby-core/issues/187,2020-01-06T08:45:16Z,,2020-01-13T10:39:23Z,2020-01-13T10:39:23Z
