id,name,open,labeled,commented,closed
MDU6SXNzdWUxNjkwNzE5NjU=,https://github.com/cucumber/cucumber/issues/56,2016-08-03T08:05:43Z,,2018-10-24T22:39:54Z,2017-07-20T14:06:25Z
MDU6SXNzdWUxNjk2MzI3OTQ=,https://github.com/cucumber/cucumber/issues/57,2016-08-05T15:26:02Z,2016-08-05T15:26:02Z,2018-10-24T23:39:16Z,2017-06-20T23:02:02Z
MDU6SXNzdWUxNjk3NDM0NjY=,https://github.com/cucumber/cucumber/issues/58,2016-08-06T11:55:49Z,,2018-10-25T01:39:16Z,2016-08-06T23:13:52Z
MDU6SXNzdWUxNjk4NDIzNTg=,https://github.com/cucumber/cucumber/issues/59,2016-08-08T04:43:21Z,2018-02-28T20:21:14Z,2019-03-07T21:26:22Z,2018-03-07T20:30:47Z
MDU6SXNzdWUxNjk4OTg1MDA=,https://github.com/cucumber/cucumber/issues/60,2016-08-08T11:12:21Z,2016-08-08T11:12:21Z,2018-10-25T01:39:10Z,2016-09-17T05:19:20Z
MDU6SXNzdWUxNzE2ODUzNzE=,https://github.com/cucumber/cucumber/issues/62,2016-08-17T15:19:51Z,,2018-10-25T01:39:14Z,2016-08-17T16:52:42Z
MDU6SXNzdWUxNzIwMTA2OTc=,https://github.com/cucumber/cucumber/issues/65,2016-08-18T21:56:25Z,2017-11-08T10:55:22Z,2018-11-15T11:32:34Z,2017-11-15T11:28:37Z
MDU6SXNzdWUxNzc1ODU2MDE=,https://github.com/cucumber/cucumber/issues/77,2016-09-17T15:39:58Z,2016-09-17T15:39:58Z,2018-10-25T00:40:06Z,2016-09-28T22:38:18Z
MDU6SXNzdWUxNzg4MzI3OTk=,https://github.com/cucumber/cucumber/issues/79,2016-09-23T09:48:49Z,2017-11-08T09:56Z,2021-03-10T19:29:58Z,2018-10-09T23:13Z
MDU6SXNzdWUxNzkyMzkzMTg=,https://github.com/cucumber/cucumber/issues/80,2016-09-26T14:09:58Z,2017-11-08T09:56:14Z,2018-11-15T10:33:06Z,2017-11-15T10:28:56Z
MDU6SXNzdWUxODAyODExMDM=,https://github.com/cucumber/cucumber/issues/81,2016-09-30T11:24:39Z,,2018-10-25T00:40:04Z,2016-09-30T11:30:33Z
MDU6SXNzdWUxODA3MzcwNjQ=,https://github.com/cucumber/cucumber/issues/82,2016-10-03T20:22:23Z,,2018-10-25T00:40:02Z,2016-10-04T20:03:42Z
MDU6SXNzdWUxODA4NDY3Nzg=,https://github.com/cucumber/cucumber/issues/84,2016-10-04T09:37:04Z,,2018-10-25T00:40Z,2016-10-04T15:59:02Z
MDU6SXNzdWUxODE4NjU5MTA=,https://github.com/cucumber/cucumber/issues/85,2016-10-09T04:53:48Z,2016-10-09T04:53:48Z,2018-10-25T00:39:56Z,2016-11-24T23:27:51Z
MDU6SXNzdWUxODM2NDQ4MDA=,https://github.com/cucumber/cucumber/issues/88,2016-10-18T10:14:43Z,,2018-10-25T00:39:58Z,2016-10-19T05:53:39Z
MDU6SXNzdWUxODM5NTA0NzY=,https://github.com/cucumber/cucumber/issues/89,2016-10-19T12:41:03Z,2017-12-19T12:35:03Z,2019-09-02T10:43:18Z,2018-07-05T21:08:32Z
MDU6SXNzdWUxODQ4MTkxNTc=,https://github.com/cucumber/cucumber/issues/90,2016-10-24T11:49:57Z,2017-11-08T09:56:12Z,2018-11-15T10:33:02Z,2017-11-15T10:28:58Z
MDU6SXNzdWUxOTEyMDg3NjU=,https://github.com/cucumber/cucumber/issues/91,2016-11-23T08:08:30Z,,2018-10-25T00:39:24Z,2017-03-16T22:42:03Z
MDU6SXNzdWUxOTEzNjgxNjE=,https://github.com/cucumber/cucumber/issues/92,2016-11-23T20:03:37Z,2017-03-16T22:46:07Z,2018-10-24T22:39:28Z,2017-10-01T19:29:44Z
MDU6SXNzdWUxOTEzOTI3Nzg=,https://github.com/cucumber/cucumber/issues/93,2016-11-23T22:24:19Z,2017-11-08T09:56:13Z,2018-11-15T10:33:04Z,2017-11-15T10:28:57Z
MDU6SXNzdWUxOTE0MDQ3OTI=,https://github.com/cucumber/cucumber/issues/94,2016-11-23T23:53:46Z,2016-11-23T23:53:54Z,2018-10-24T23:39:56Z,2017-04-02T20:05:14Z
MDU6SXNzdWUxOTE2NzQxNDY=,https://github.com/cucumber/cucumber/issues/95,2016-11-25T10:47:27Z,,2018-10-25T00:39:54Z,2016-11-25T11:00:13Z
MDU6SXNzdWUxOTE3NzIwMDY=,https://github.com/cucumber/cucumber/issues/97,2016-11-25T22:41:01Z,2017-11-08T09:55:45Z,2018-11-08T13:47:23Z,2017-11-08T13:19:05Z
MDU6SXNzdWUxOTQzNTA0Mjk=,https://github.com/cucumber/cucumber/issues/98,2016-12-08T14:33:34Z,2017-11-08T09:56:04Z,2018-11-15T10:32:52Z,2017-11-15T10:29:03Z
MDU6SXNzdWUxOTc0NTM4Mzg=,https://github.com/cucumber/cucumber/issues/100,2016-12-24T08:09:41Z,,2018-10-24T22:39:56Z,2017-07-20T14:05:08Z
MDU6SXNzdWUxOTgzMzE5MzM=,https://github.com/cucumber/cucumber/issues/101,2017-01-02T12:55:53Z,,2018-10-24T22:40Z,2017-07-20T13:58:46Z
MDU6SXNzdWUyMDIxNTE1NDg=,https://github.com/cucumber/cucumber/issues/103,2017-01-20T14:21:49Z,2017-01-20T14:51:20Z,2018-10-25T00:39:32Z,2017-02-16T16:21:38Z
MDU6SXNzdWUyMDM1ODEzNzY=,https://github.com/cucumber/cucumber/issues/104,2017-01-27T08:37:26Z,2017-03-16T22:39:48Z,2018-10-24T22:39:12Z,2017-10-06T15:14:05Z
MDU6SXNzdWUyMDQwMTgwODA=,https://github.com/cucumber/cucumber/issues/107,2017-01-30T14:01:57Z,2017-12-19T13:44:02Z,2019-01-19T10:51:56Z,2018-01-19T10:33:06Z
MDU6SXNzdWUyMDUyMDAyOTU=,https://github.com/cucumber/cucumber/issues/108,2017-02-03T16:14:27Z,2017-02-03T16:14:27Z,2018-10-25T00:39:34Z,2017-02-17T21:10:24Z
MDU6SXNzdWUyMDUyMDE5NTU=,https://github.com/cucumber/cucumber/issues/109,2017-02-03T16:20:18Z,2017-02-03T16:20:18Z,2018-10-25T00:39:42Z,2017-02-14T23:21:03Z
MDU6SXNzdWUyMDUyMDMzMDU=,https://github.com/cucumber/cucumber/issues/110,2017-02-03T16:25:09Z,2017-02-03T16:25:09Z,2018-10-25T00:39:44Z,2017-02-07T22:59:12Z
MDU6SXNzdWUyMDU5MjI0MDQ=,https://github.com/cucumber/cucumber/issues/112,2017-02-07T15:30:50Z,,2018-10-25T00:39:46Z,2017-02-07T18:05:11Z
MDU6SXNzdWUyMDY5MTY3MDM=,https://github.com/cucumber/cucumber/issues/114,2017-02-10T21:56:14Z,2017-02-10T21:56:14Z,2018-10-25T00:39:30Z,2017-02-17T21:01:31Z
MDU6SXNzdWUyMDc3NTc3MjE=,https://github.com/cucumber/cucumber/issues/116,2017-02-15T10:03:05Z,,2018-10-25T00:39:40Z,2017-02-15T10:13Z
MDU6SXNzdWUyMDg0OTg4MDI=,https://github.com/cucumber/cucumber/issues/118,2017-02-17T16:58:26Z,2017-02-17T16:58:26Z,2018-10-25T00:39:38Z,2017-02-17T20:58:12Z
MDU6SXNzdWUyMDg0OTk3Mzk=,https://github.com/cucumber/cucumber/issues/119,2017-02-17T17:01:59Z,2017-02-17T17:01:59Z,2018-10-25T00:39:36Z,2017-02-17T21:04:02Z
MDU6SXNzdWUyMTMzNjczNzE=,https://github.com/cucumber/cucumber/issues/131,2017-03-10T15:16:11Z,2017-06-08T08:33:52Z,2018-10-24T22:39:42Z,2017-08-27T12:13:13Z
MDU6SXNzdWUyMTM1NTU4NzU=,https://github.com/cucumber/cucumber/issues/132,2017-03-11T20:10:24Z,2017-03-16T22:39:10Z,2018-10-24T23:39:26Z,2017-06-08T08:30:42Z
MDU6SXNzdWUyMTQwNDQzNDQ=,https://github.com/cucumber/cucumber/issues/133,2017-03-14T11:34:57Z,2017-11-08T09:55:48Z,2018-11-15T10:32:35Z,2017-11-15T10:29:14Z
MDU6SXNzdWUyMTQwNDcyMDY=,https://github.com/cucumber/cucumber/issues/134,2017-03-14T11:47:10Z,2017-03-14T11:47:10Z,2018-10-25T00:39:28Z,2017-03-15T22:53:44Z
MDU6SXNzdWUyMTQ1MTU1MTA=,https://github.com/cucumber/cucumber/issues/135,2017-03-15T20:27:56Z,2018-01-12T08:25:08Z,2019-07-05T21:10:54Z,2018-07-05T21:04:53Z
MDU6SXNzdWUyMTQ1NDg2OTE=,https://github.com/cucumber/cucumber/issues/137,2017-03-15T22:45:13Z,2017-03-15T22:45:13Z,2018-10-24T23:40Z,2017-03-20T15:32:27Z
MDU6SXNzdWUyMTQ1NTA5MTc=,https://github.com/cucumber/cucumber/issues/138,2017-03-15T22:57:22Z,2017-03-15T22:57:22Z,2018-10-24T23:40:04Z,2017-03-20T09:45:38Z
MDU6SXNzdWUyMTQ1NTEzNjY=,https://github.com/cucumber/cucumber/issues/139,2017-03-15T22:59:58Z,2017-11-08T09:56:08Z,2018-11-15T10:33Z,2017-11-15T10:28:59Z
MDU6SXNzdWUyMTQ1NTI0MjY=,https://github.com/cucumber/cucumber/issues/140,2017-03-15T23:05:52Z,2017-03-15T23:06:41Z,2018-10-24T23:39:54Z,2017-04-02T20:19:32Z
MDU6SXNzdWUyMTQ2MzI2NTc=,https://github.com/cucumber/cucumber/issues/141,2017-03-16T08:44:15Z,,2018-10-25T00:39:26Z,2017-03-16T09:43:08Z
MDU6SXNzdWUyMTQ2OTc4OTQ=,https://github.com/cucumber/cucumber/issues/143,2017-03-16T13:05:56Z,2017-11-08T09:56:02Z,2018-11-15T10:32:47Z,2017-11-15T10:29:05Z
MDU6SXNzdWUyMTQ2OTkxNTE=,https://github.com/cucumber/cucumber/issues/144,2017-03-16T13:10:55Z,2017-11-08T09:56:05Z,2018-11-15T10:32:54Z,2017-11-15T10:29:02Z
MDU6SXNzdWUyMTQ2OTkyNDk=,https://github.com/cucumber/cucumber/issues/145,2017-03-16T13:11:18Z,2017-03-16T22:38:51Z,2018-10-24T23:40:02Z,2017-03-20T15:32:27Z
MDU6SXNzdWUyMTQ2OTkyOTY=,https://github.com/cucumber/cucumber/issues/146,2017-03-16T13:11:25Z,2017-11-08T09:56:07Z,2018-11-15T10:32:58Z,2017-11-15T10:29Z
MDU6SXNzdWUyMTQ3MDA4MzM=,https://github.com/cucumber/cucumber/issues/147,2017-03-16T13:16:53Z,2017-11-08T09:56:06Z,2018-11-15T10:32:56Z,2017-11-15T10:29:01Z
MDU6SXNzdWUyMTQ3NjUzODQ=,https://github.com/cucumber/cucumber/issues/148,2017-03-16T16:36:31Z,2017-03-16T16:36:31Z,2018-10-25T00:39:12Z,2017-03-16T23:40:41Z
MDU6SXNzdWUyMTQ3NjU2NDk=,https://github.com/cucumber/cucumber/issues/149,2017-03-16T16:37:24Z,2017-03-16T16:37:24Z,2018-10-25T00:39:08Z,2017-03-16T23:41:12Z
MDU6SXNzdWUyMTQ4NjEyODg=,https://github.com/cucumber/cucumber/issues/153,2017-03-16T22:50:25Z,2017-03-16T22:50:55Z,2018-10-24T23:40:06Z,2017-03-16T23:52:52Z
MDU6SXNzdWUyMTQ4NjkwNDg=,https://github.com/cucumber/cucumber/issues/154,2017-03-16T23:35:24Z,2017-03-16T23:35:24Z,2018-10-25T00:39:10Z,2017-03-16T23:41:06Z
MDU6SXNzdWUyMTQ4NzU2MjE=,https://github.com/cucumber/cucumber/issues/157,2017-03-17T00:21:15Z,2017-03-17T00:21:15Z,2018-10-24T23:39:36Z,2017-05-01T19:58:17Z
MDU6SXNzdWUyMTU4ODQ1NzI=,https://github.com/cucumber/cucumber/issues/165,2017-03-21T21:31:36Z,2017-03-21T21:31:36Z,2018-10-24T23:39:52Z,2017-04-02T20:29:12Z
MDU6SXNzdWUyMTU5MTI0NTM=,https://github.com/cucumber/cucumber/issues/167,2017-03-21T23:47:22Z,2017-11-08T09:55:46Z,2018-11-08T13:47:26Z,2017-11-08T13:18:30Z
MDU6SXNzdWUyMTYwNTM4MjQ=,https://github.com/cucumber/cucumber/issues/168,2017-03-22T13:02:01Z,2017-03-22T13:02:01Z,2018-10-24T23:39:38Z,2017-05-01T18:00:19Z
MDU6SXNzdWUyMTYxOTIyMzg=,https://github.com/cucumber/cucumber/issues/169,2017-03-22T20:08:22Z,,2018-10-24T23:39:58Z,2017-03-22T22:34:48Z
MDU6SXNzdWUyMTg0NDc2ODE=,https://github.com/cucumber/cucumber/issues/175,2017-03-31T09:29:53Z,2017-12-12T11:14:29Z,2018-12-19T11:53:21Z,2017-12-19T11:22:47Z
MDU6SXNzdWUyMTg3OTAxMzQ=,https://github.com/cucumber/cucumber/issues/177,2017-04-02T20:13:27Z,2017-04-02T20:13:27Z,2018-10-24T22:39:16Z,2017-10-06T14:18:40Z
MDU6SXNzdWUyMjAzMTYzNDM=,https://github.com/cucumber/cucumber/issues/178,2017-04-07T20:11:38Z,2017-04-07T22:52:20Z,2018-10-24T23:39:50Z,2017-04-07T22:52:23Z
MDU6SXNzdWUyMjA0ODMzMDE=,https://github.com/cucumber/cucumber/issues/181,2017-04-09T16:52:57Z,,2018-10-24T23:39:48Z,2017-04-09T23:43:35Z
MDU6SXNzdWUyMjA1NzMzNzc=,https://github.com/cucumber/cucumber/issues/182,2017-04-10T08:36:38Z,,2018-10-24T23:39:46Z,2017-04-10T14:31:56Z
MDU6SXNzdWUyMjA3MjgzMDI=,https://github.com/cucumber/cucumber/issues/183,2017-04-10T18:20:20Z,,2018-10-24T23:39:42Z,2017-04-18T19:35:57Z
