id,name,open,labeled,commented,closed
MDU6SXNzdWU5MDQ3MTIxNg==,https://github.com/cucumber/godog/issues/1,2015-06-23T19:29:56Z,2015-06-23T19:29:56Z,,2015-06-23T19:38:59Z
MDU6SXNzdWU5MDQ3MTg5MQ==,https://github.com/cucumber/godog/issues/2,2015-06-23T19:33:31Z,2015-06-23T19:33:31Z,,2015-06-25T18:25:35Z
MDU6SXNzdWU5MDQ3MjYwOQ==,https://github.com/cucumber/godog/issues/3,2015-06-23T19:36:50Z,2015-06-23T19:36:57Z,,2015-07-03T12:55:11Z
MDU6SXNzdWU5MDQ3Mjc2MQ==,https://github.com/cucumber/godog/issues/4,2015-06-23T19:37:52Z,2015-06-23T19:37:52Z,2015-07-03T14:20:51Z,2015-07-03T14:20:55Z
MDU6SXNzdWU5MDg3Nzg1Mg==,https://github.com/cucumber/godog/issues/5,2015-06-25T07:10:13Z,2015-06-25T07:10:13Z,,2015-06-25T07:13:23Z
MDU6SXNzdWU5MDk1MzE2MA==,https://github.com/cucumber/godog/issues/6,2015-06-25T12:45:17Z,,,2015-06-25T18:25:35Z
MDU6SXNzdWU5MTIwODgwOA==,https://github.com/cucumber/godog/issues/8,2015-06-26T09:51:22Z,2015-06-26T14:14:37Z,,2015-06-29T14:11:37Z
MDU6SXNzdWU5MTQ5Mjg2Ng==,https://github.com/cucumber/godog/issues/9,2015-06-27T17:13:58Z,2015-06-27T17:13:58Z,,2015-06-27T20:47:34Z
MDU6SXNzdWU5MjgyMjQ1MA==,https://github.com/cucumber/godog/issues/11,2015-07-03T08:31:17Z,2015-07-03T08:31:17Z,,2015-07-03T12:55:11Z
MDU6SXNzdWU5Mjg3NjY3Ng==,https://github.com/cucumber/godog/issues/12,2015-07-03T13:31:08Z,2015-07-03T13:31:08Z,,2015-07-03T14:16:21Z
MDU6SXNzdWU5NDUwMjI2Ng==,https://github.com/cucumber/godog/issues/13,2015-07-11T19:48:31Z,2015-07-11T19:48:31Z,2016-01-25T07:07:29Z,2016-03-02T18:19:09Z
MDU6SXNzdWUxMjczNjQ1MTA=,https://github.com/cucumber/godog/issues/14,2016-01-19T04:40:42Z,2016-01-19T07:29:39Z,2016-01-19T07:30:11Z,2016-03-04T09:25:09Z
MDU6SXNzdWUxMjk5MDE0Njc=,https://github.com/cucumber/godog/issues/15,2016-01-29T22:35Z,,2016-01-31T13:46:30Z,2016-02-01T05:28:38Z
MDU6SXNzdWUxMzc4NjE3NTI=,https://github.com/cucumber/godog/issues/17,2016-03-02T12:29:38Z,2016-03-02T13:36:14Z,2016-03-02T12:43:32Z,2016-03-02T18:18:39Z
MDU6SXNzdWUxMzg0NTA0Mzk=,https://github.com/cucumber/godog/issues/19,2016-03-04T11:25:08Z,2016-03-04T11:25:08Z,2020-01-19T14:15:46Z,2020-02-03T19:45:38Z
MDU6SXNzdWUxNDQ2MDcyODY=,https://github.com/cucumber/godog/issues/20,2016-03-30T14:18:49Z,2016-03-30T14:40:57Z,2016-03-30T14:41:01Z,2016-03-31T07:11:35Z
MDU6SXNzdWUxNDQ4NTg1Mjk=,https://github.com/cucumber/godog/issues/21,2016-03-31T10:41:34Z,2016-03-31T10:41:34Z,2016-05-25T18:22:15Z,2016-05-25T18:22:15Z
MDU6SXNzdWUxNDg0MDkwMTE=,https://github.com/cucumber/godog/issues/22,2016-04-14T16:04:50Z,,2016-04-14T16:21:25Z,2016-04-14T16:21:28Z
MDU6SXNzdWUxNDkxNjA1NDc=,https://github.com/cucumber/godog/issues/23,2016-04-18T14:05:10Z,2016-05-13T13:38:27Z,2016-04-23T12:00:29Z,2016-05-15T09:27:18Z
MDU6SXNzdWUxNTAwMTU3ODY=,https://github.com/cucumber/godog/issues/24,2016-04-21T09:17:26Z,2016-04-23T11:52:39Z,2016-04-23T11:53:22Z,2016-05-25T11:32:03Z
MDU6SXNzdWUxNTMzMDU5OTg=,https://github.com/cucumber/godog/issues/25,2016-05-05T19:28:07Z,,2016-05-06T05:24:18Z,2016-05-13T05:31:05Z
MDU6SXNzdWUxNTQxNzQzMDQ=,https://github.com/cucumber/godog/issues/26,2016-05-11T07:06:34Z,2016-05-13T13:38:07Z,2016-05-11T20:39:12Z,2016-05-25T11:32:03Z
MDU6SXNzdWUxNTQxNzQ2Mjg=,https://github.com/cucumber/godog/issues/27,2016-05-11T07:09:08Z,,2016-05-11T20:43:06Z,2016-05-25T06:04Z
MDU6SXNzdWUxNTY3MjQwNTY=,https://github.com/cucumber/godog/issues/30,2016-05-25T11:12:47Z,,,2016-05-27T08:03:48Z
MDU6SXNzdWUxNTY5NDA0Mzc=,https://github.com/cucumber/godog/issues/31,2016-05-26T09:22:22Z,,2016-05-26T10:27:20Z,2016-05-26T12:39:46Z
MDU6SXNzdWUxNTcxODk0NzE=,https://github.com/cucumber/godog/issues/32,2016-05-27T11:46:27Z,,2016-05-27T11:57:18Z,2016-05-27T11:56:08Z
MDU6SXNzdWUxNTc1MTgxMjM=,https://github.com/cucumber/godog/issues/33,2016-05-30T14:57:16Z,,2016-05-30T15:10:01Z,2016-06-15T19:27:22Z
MDU6SXNzdWUxNTc4NjkwNDY=,https://github.com/cucumber/godog/issues/34,2016-06-01T10:04:12Z,2016-06-01T10:09:09Z,2016-06-01T10:07:57Z,2016-06-01T10:52:51Z
MDU6SXNzdWUxNTg5Njg4MDQ=,https://github.com/cucumber/godog/issues/35,2016-06-07T16:34:40Z,2016-06-07T18:44:53Z,2016-06-07T18:44:47Z,2016-06-15T19:15:33Z
MDU6SXNzdWUxNTk3MDQ2MjI=,https://github.com/cucumber/godog/issues/37,2016-06-10T19:23:41Z,2016-06-10T19:23:41Z,2017-03-23T13:44:09Z,2020-04-15T07:07:21Z
MDU6SXNzdWUxNjAwMjMxOTk=,https://github.com/cucumber/godog/issues/39,2016-06-13T19:12:13Z,2016-06-13T19:41:44Z,2016-06-13T19:42:01Z,2016-06-13T20:45:13Z
MDU6SXNzdWUxNjE3OTIwMDM=,https://github.com/cucumber/godog/issues/42,2016-06-22T21:33:42Z,,,2016-06-23T07:30:02Z
MDU6SXNzdWUxNjIyMDY3NzU=,https://github.com/cucumber/godog/issues/44,2016-06-24T18:43:26Z,2016-06-27T17:53:25Z,2016-06-26T07:30:31Z,2016-06-27T20:13:15Z
MDU6SXNzdWUxNjQyMzQ0MTY=,https://github.com/cucumber/godog/issues/46,2016-07-07T05:49:25Z,,2016-07-07T06:19:48Z,2016-07-11T07:48:03Z
MDU6SXNzdWUxNjUwNjYxMzM=,https://github.com/cucumber/godog/issues/47,2016-07-12T12:18:03Z,2016-07-12T13:15:58Z,2016-07-12T13:15:54Z,2016-07-13T07:00:41Z
MDU6SXNzdWUxNjg5NTE2MTM=,https://github.com/cucumber/godog/issues/49,2016-08-02T18:12:40Z,2016-08-06T17:16:25Z,2016-08-06T17:16:19Z,2016-08-07T16:30:14Z
MDU6SXNzdWUxNzcyMDEzNTI=,https://github.com/cucumber/godog/issues/50,2016-09-15T15:00:15Z,2016-09-15T15:00:15Z,2016-10-28T14:50:09Z,2016-10-30T20:57:48Z
MDU6SXNzdWUxNzczMDcxMjY=,https://github.com/cucumber/godog/issues/51,2016-09-15T22:38:23Z,,2016-09-15T22:39:08Z,2016-09-15T23:17:22Z
MDU6SXNzdWUxNzc5OTcxNDk=,https://github.com/cucumber/godog/issues/52,2016-09-20T08:28:21Z,2016-09-20T09:03:35Z,2016-09-20T12:32:26Z,2016-09-20T12:49:42Z
MDU6SXNzdWUxNzc5OTk3NTY=,https://github.com/cucumber/godog/issues/53,2016-09-20T08:39:45Z,2016-09-20T09:02:45Z,2016-09-20T09:03:25Z,2016-09-20T12:50:11Z
MDU6SXNzdWUxODExODc1Njg=,https://github.com/cucumber/godog/issues/54,2016-10-05T15:27:38Z,2016-10-05T18:15:22Z,2016-10-05T18:15:28Z,2016-11-22T19:01:01Z
MDU6SXNzdWUxOTMyNjA3MDI=,https://github.com/cucumber/godog/issues/56,2016-12-03T02:50:24Z,,2016-12-03T10:20:28Z,2016-12-03T21:57:44Z
MDU6SXNzdWUxOTc0MTgwNzA=,https://github.com/cucumber/godog/issues/58,2016-12-23T19:37:47Z,2016-12-23T19:37:47Z,,
MDU6SXNzdWUyMDEwMzgzMzY=,https://github.com/cucumber/godog/issues/61,2017-01-16T14:49:26Z,,2017-01-16T15:13:11Z,2017-04-14T08:16:30Z
MDU6SXNzdWUyMDIyNzk0MjY=,https://github.com/cucumber/godog/issues/63,2017-01-21T01:17:26Z,,2017-01-21T10:34:18Z,2017-01-21T13:03:47Z
MDU6SXNzdWUyMDMwMjM5OTc=,https://github.com/cucumber/godog/issues/64,2017-01-25T06:34:48Z,2017-08-01T06:34:10Z,2017-01-25T06:44:35Z,2017-08-02T08:05:52Z
MDU6SXNzdWUyMDU2ODY5OTM=,https://github.com/cucumber/godog/issues/65,2017-02-06T19:42:22Z,,2017-02-10T19:41:36Z,2017-02-10T19:40:50Z
MDU6SXNzdWUyMDc4MDkwMzE=,https://github.com/cucumber/godog/issues/66,2017-02-15T13:49:43Z,,2017-02-15T17:24:39Z,2017-03-10T13:19:08Z
MDU6SXNzdWUyMTU2NjM0NTk=,https://github.com/cucumber/godog/issues/68,2017-03-21T08:37:46Z,,2017-03-21T11:12:34Z,2017-03-23T08:51:01Z
